Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
over-nappy-pants-dribble-bib-gift-set,Over Nappy Pants & Dribble Bib Set,"<p>Over Nappy Pants and Dribble Bib set for him or her<br>
  Soft to the skin - plaited cord to keep pants secure around the waist.<br>
  Pair these with a matching dribble bib, a perfect accessory to protect babies neck and keep their clothes dry! 100% cotton fabric backed with soft absorbent towelling with two white snaps at different sizing to grow with your baby. <br>Not only practical but also adds beautiful colour and style to the outfit.
</p><p>If your favourite bib is not an option on this gift set please message us with your preference from our range of <a title=""dribble bibs"" href=""https://weebits.co.nz/products/dribble-bibs"">Dribble Bibs</a>.</p>
<p>All our NZ merino baby clothes are coloured using <a title=""read about ecofriendly dyes"" href=""https://weebits.co.nz/pages/natural-fabrics#ecodyes"">eco-friendly dyes</a>.<br>Made in NZ and knitted locally using pure 8ply <a title=""read more about merino wool"" href=""https://weebits.co.nz/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for it's superior qualities.</p>",Weebits & Bibbles,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Gift Set,"Accessories, AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, baby bib, baby bib nz, Baby gift ideas, Baby gift sets, Baby gifts NZ, Baby shower gift ideas, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Oatmeal Marle, COLOUR_Pink, COLOUR_Powder Blue, COLOUR_Soft Pink, Dribble Bibs, Gift Set, knitted baby pants, merino, merino baby pants, New Zealand made",true,Pants Size,0-3 mths,Pants Colour,Mint,Back Style,Plain,G405-0003-06,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mint-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848865,1,Mint over nappy pants and dribble bib set,false,Over Nappy Pants & Dribble Bib | Baby Gift Sets | Weebits,"Over Nappy Pants - soft to the skin, plaited cord to keep pants secure. A matching dribble bib, perfect to protect babies neck and keep their clothes dry! ",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848865,kg,,52.00,,,active
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Mint,,Patterned,G405-0003-06-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848869,2,Mushroom over nappy pants and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848865,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Mushroom,,Plain,G405-0003-01,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848873,3,Natural over nappy pants and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848869,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Mushroom,,Patterned,G405-0003-01-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848877,4,Oatmeal over nappy pants and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848869,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Natural,,Plain,G405-0003-00,0.0,shopify,2,deny,manual,64.00,68.45,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848882,5,Pink over nappy pants and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848873,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Natural,,Patterned,G405-0003-00-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/blue-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848886,6,Blue over nappy pants and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848873,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Oatmearle Marle,,Plain,G405-0003-11,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pattern-of-over-nappy-pants.jpg?v=1664848890,7,Pattern of over nappy pants,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848877,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Soft Pink,,Plain,G405-0003-05,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848882,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Soft Pink,,Patterned,G405-0003-05-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848882,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Powder Blue,,Plain,G405-0003-03,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848886,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Powder Blue,,Patterned,G405-0003-03-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848886,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Mint,,Plain,G405-0306-06,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848865,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Mint,,Patterned,G405-0306-06-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848865,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Mushroom,,Plain,G405-0306-01,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848869,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Mushroom,,Patterned,G405-0306-01-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848869,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Natural,,Plain,G405-0306-00,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848873,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Natural,,Patterned,G405-0306-00-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848873,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Oatmearle Marle,,Plain,G405-0306-11,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848877,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Soft Pink,,Plain,G405-0306-05,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848882,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Soft Pink,,Patterned,G405-0306-05-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848882,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Powder Blue,,Plain,G405-0306-03,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848886,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Powder Blue,,Patterned,G405-0306-03-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848886,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Mint,,Plain,G405-0612-06,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848865,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Mint,,Patterned,G405-0612-06-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848865,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Mushroom,,Plain,G405-0612-01,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848869,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Mushroom,,Patterned,G405-0612-01-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848869,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Natural,,Plain,G405-0612-00,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848873,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Natural,,Patterned,G405-0612-00-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848873,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Oatmearle Marle,,Plain,G405-0612-11-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848877,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Soft Pink,,Plain,G405-0612-05,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848882,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Soft Pink,,Patterned,G405-0612-05-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848882,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Powder Blue,,Plain,G405-0612-03,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848886,kg,,52.00,,,
over-nappy-pants-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Powder Blue,,Patterned,G405-0612-03-P,0.0,shopify,1,deny,manual,64.00,68.45,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-over-nappy-pants-and-dribble-bib-set.jpg?v=1664848886,kg,,52.00,,,
cardigan-dribble-bib-gift-set,Cardigan & Dribble Bib Set,"<p>The classic cardigan - simple but very sweet! Garter stitch edging with detailed neckline and two button fastening.<br>Choose the colour &amp; size you would like, bibs can be changed to any of our designs. Leave a note at checkout.</p>
<p>The dribble bib is a perfect accessory to protect babies neck and keep their clothes dry! 100% cotton fabric backed with soft absorbent towelling with two white snaps at different sizing to grow with your baby. Not only practical but also adds beautiful colour and style to the outfit.</p>
<p>If your favourite bib is not an option on this gift set page please message us with your preference. We are happy to change this for you. See the full range with the link below.</p>
<p>Great baby shower gift ideas - comes in a Weebits gift box<br><span data-mce-fragment=""1"">If y</span><span data-mce-fragment=""1"">ou purchase other pieces from our range we will add them all together in one big gift box. If you are buying gifts for more than one baby p</span><span data-mce-fragment=""1"">lease let us know so we can wrap them in separate boxes</span><br></p>
<p>Check out the <a title=""Cardigan"" href=""/products/baby-cardigans"">Baby Cardigan</a> and <a title=""Dribble Bibs"" href=""/products/dribble-bibs"">Dribble Bib</a> that are included in this gift set.</p>
<p>All our merino baby clothes are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">eco-friendly dyes</a>.<br>Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits & Bibbles,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Gift Set,"Accessories, AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, Baby gift ideas, Baby gift sets, Baby gifts NZ, Baby shower gift ideas, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Pink, COLOUR_Powder Blue, COLOUR_Soft Pink, Dribble Bibs, Gift Set, merino",true,Cardigan Size,0-3 mths,Colour set,Mushroom,,,G23-0003-01,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-and-dribble-bib-set.jpg?v=1664663743,1,Mushroom cardigan and dribble bib set,false,Cardigan & Dribble Bib Set | Baby Gift Sets | Weebits,The classic cardigan - simple but very sweet! The dribble bib - 100% cotton fabric backing with soft absorbent towelling to protect your baby's neck & clothes. ,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-and-dribble-bib-set.jpg?v=1664663743,kg,,84.00,,,active
cardigan-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Mint,,,G23-0003-06,0.0,shopify,2,deny,manual,85.00,92.50,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-and-dribble-bib-set.jpg?v=1664663747,2,Mint cardigan and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-and-dribble-bib-set.jpg?v=1664663747,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Oatmeal Marle,,,G23-0003-11,0.0,shopify,2,deny,manual,85.00,92.50,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-and-dribble-bib-set.jpg?v=1664663750,3,Natural cardigan and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-cardigan-and-dribble-bib-set.jpg?v=1664663754,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Natural,,,G23-0003-00,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-cardigan-and-dribble-bib-set.jpg?v=1664663754,4,Oatmeal cardigan and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-and-dribble-bib-set.jpg?v=1664663750,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Pink,,,G23-0003-05,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-and-dribble-bib-set.jpg?v=1664663757,5,Pink cardigan and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-and-dribble-bib-set.jpg?v=1664663757,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,0-3 mths,,Blue,,,G23-0003-03,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-and-dribble-bib-set.jpg?v=1664663761,6,Blue cardigan and dribble bib set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-and-dribble-bib-set.jpg?v=1664663761,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Mushroom,,,G23-0306-01,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/colours-of-baby-cardigans.jpg?v=1664663764,7,Colours of baby cardigans,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-and-dribble-bib-set.jpg?v=1664663743,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Mint,,,G23-0306-06,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-and-dribble-bib-set.jpg?v=1664663747,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Oatmeal Marle,,,G23-0306-11,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-cardigan-and-dribble-bib-set.jpg?v=1664663754,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Natural,,,G23-0306-00,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-and-dribble-bib-set.jpg?v=1664663750,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Pink,,,G23-0306-05,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-and-dribble-bib-set.jpg?v=1664663757,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,3-6 mths,,Blue,,,G23-0306-03,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-cardigan-and-dribble-bib-set.jpg?v=1664663761,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Mushroom,,,G23-0612-01,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-cardigan-and-dribble-bib-set.jpg?v=1664663743,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Mint,,,G23-0612-06,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-cardigan-and-dribble-bib-set.jpg?v=1664663747,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Oatmeal Marle,,,G23-0612-11,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-cardigan-and-dribble-bib-set.jpg?v=1664663754,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Natural,,,G23-0612-00,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-cardigan-and-dribble-bib-set.jpg?v=1664663750,kg,,84.00,,,
cardigan-dribble-bib-gift-set,,,,,,,,,6-12 mths,,Pink,,,G23-0612-05,0.0,shopify,1,deny,manual,85.00,92.50,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-cardigan-and-dribble-bib-set.jpg?v=1664663757,kg,,84.00,,,
